accuracy,precision,recall,f1,mcc,mse,rmse,mae,r2,directional_accuracy,sharpe_ratio,profit_factor,cumulative_return,max_drawdown,config_id,fusion_type,fold_idx,seed,modalities,n_train,n_val,n_test,n_params,best_val_mcc,epochs_trained,lookback,deadzone,batch_size,patience,grad_clip,hidden_dim,learning_rate,alpha,sequence_modalities,elapsed_s
0.5164356435643565,0.5483679525222552,0.5159128978224455,0.5316455696202531,0.03287529029254252,0.0018952685641124845,0.04353468231321419,0.033030152320861816,-0.5939366817474365,0.4694059405940594,-0.48738816661043405,0.91387814,-99.99999,-100.0,A10,gated_cross_attention,0,123,"[""price"", ""news"", ""social""]",23116,6372,10100,32355,0.020270181388318584,32,1,0.005,64,30,1.0,64,0.0001,0.5,"[""price""]",203.51919293403625
0.5273576286671404,0.5605006954102921,0.6023916292974589,0.5806916426512968,0.040917070558301405,0.0005227904766798019,0.022864611885614894,0.017751896753907204,-0.0019251108169555664,0.5431935844076744,1.3621142585486383,1.246991,1.8583144e+09,-41.158398,A10,gated_cross_attention,1,123,"[""price"", ""news"", ""social""]",30474,9112,9851,32355,0.03907856186101182,43,1,0.005,64,30,1.0,64,0.0001,0.5,"[""price""]",372.74182891845703
0.48762401042188597,0.5010856856522465,0.5852516582130316,0.5399082156033475,-0.03085549445377002,0.0005582161829806864,0.023626599056586338,0.018226660788059235,-0.0013141632080078125,0.5139793566489628,-0.18533278299906644,0.97023106,-99.631584,-99.86192,A10,gated_cross_attention,2,123,"[""price"", ""news"", ""social""]",38468,10972,9979,32355,0.04764714965876734,43,1,0.005,64,30,1.0,64,0.0001,0.5,"[""price""]",447.0320677757263
0.498198919351611,0.5147004777655274,0.541256038647343,0.5276443439766413,-0.006805708933998719,0.0019739237613976,0.04442886180623582,0.034363750368356705,-2.7457973957061768,0.5030018010806484,0.02969090396490744,1.0047597,-89.17845,-98.037605,A10,gated_cross_attention,3,123,"[""price"", ""news"", ""social""]",46657,12721,9994,32355,-0.0036907753503902362,31,1,0.005,64,30,1.0,64,0.0001,0.5,"[""price""]",384.55133509635925
0.4980062029242357,0.5282292557741659,0.5150125104253545,0.5215371621621622,-0.0062458377380765415,0.0003668710414785892,0.019153877974932104,0.014880361966788769,-0.00994253158569336,0.5312361541869739,0.6777218531431497,1.1148437,1631.5078,-42.85463,A10,gated_cross_attention,4,123,"[""price"", ""news"", ""social""]",54070,15339,4514,32355,0.003283963079863315,104,1,0.005,64,30,1.0,64,0.0001,0.5,"[""price""]",1479.5984361171722
0.5122772277227723,0.547685086409217,0.47775916620137726,0.510337972166998,0.02928757878557351,0.0011901399120688438,0.03449840448584317,0.023471208289265633,-0.0009176731109619141,0.5262376237623763,-0.12216012850977696,0.9776847,-99.98508,-99.99566,A10,gated_cross_attention,0,456,"[""price"", ""news"", ""social""]",23116,6372,10100,32355,0.0296749926180873,62,1,0.005,64,30,1.0,64,0.0001,0.5,"[""price""]",379.6902210712433
0.5299969546238961,0.5575941289087428,0.6530269058295964,0.6015490533562823,0.03796749958852476,0.000521134294103831,0.02282836599723754,0.01764000579714775,0.0012490153312683105,0.5432950969444726,1.363975896035282,1.2473676,1.9076344e+09,-41.158398,A10,gated_cross_attention,1,456,"[""price"", ""news"", ""social""]",30474,9112,9851,32355,0.04343924228508621,42,1,0.005,64,30,1.0,64,0.0001,0.5,"[""price""]",339.94833612442017
0.49844673815011525,0.5111111111111111,0.5429184549356223,0.5265348595213319,-0.005629638798187619,0.0005639942246489227,0.023748562580689442,0.01829221285879612,-0.011678695678710938,0.5105722016234091,0.0780498982340553,1.0128082,-81.088615,-97.11148,A10,gated_cross_attention,2,456,"[""price"", ""news"", ""social""]",38468,10972,9979,32355,0.05559931021403887,83,1,0.005,64,30,1.0,64,0.0001,0.5,"[""price""]",843.3044190406799
0.508004802881729,0.5198583743842364,0.65256038647343,0.5786993402450519,0.005584478069643944,0.0005938701215200126,0.024369450578952588,0.018839331343770027,-0.1269519329071045,0.5015009005403241,0.16970635287551308,1.0275124,-17.306126,-86.48482,A10,gated_cross_attention,3,456,"[""price"", ""news"", ""social""]",46657,12721,9994,32355,-0.0011497056600746599,32,1,0.005,64,30,1.0,64,0.0001,0.5,"[""price""]",392.03932905197144
0.5033229951262738,0.5243597751405371,0.7001668056713928,0.5996428571428571,-0.021526959226150614,0.0004611167823895812,0.021473629930442155,0.016408082097768784,-0.2693873643875122,0.5095259193619849,0.22304720481989074,1.0364245,47.32653,-60.968964,A10,gated_cross_attention,4,456,"[""price"", ""news"", ""social""]",54070,15339,4514,32355,0.00738215235460069,32,1,0.005,64,30,1.0,64,0.0001,0.5,"[""price""]",455.2395329475403
0.5203960396039604,0.5613546740895384,0.4504001488926112,0.49979347377116895,0.05080161491699504,0.0011907491134479642,0.034507232770072484,0.02340986765921116,-0.001429915428161621,0.5320792079207921,0.1326183856704889,1.0248027,-96.0614,-99.64239,A10,mha,0,42,"[""price"", ""news"", ""social""]",23116,6372,10100,24099,0.01836069295669193,52,1,0.005,64,30,1.0,64,0.0001,0.5,"[""price""]",300.1256368160248
0.5209623388488478,0.5503259659723326,0.6466741405082213,0.5946224551155399,0.018755002130128522,0.0005231443792581558,0.022872349666314472,0.01776096224784851,-0.002603292465209961,0.5432950969444726,1.363975896035282,1.2473676,1.9076344e+09,-41.158398,A10,mha,1,42,"[""price"", ""news"", ""social""]",30474,9112,9851,24099,0.039525739010189465,45,1,0.005,64,30,1.0,64,0.0001,0.5,"[""price""]",343.6960220336914
