accuracy,precision,recall,f1,mcc,mse,rmse,mae,r2,directional_accuracy,sharpe_ratio,profit_factor,cumulative_return,max_drawdown,config_id,fusion_type,fold_idx,seed,modalities,n_train,n_val,n_test,n_params,best_val_mcc,epochs_trained,lookback,deadzone,batch_size,patience,grad_clip,hidden_dim,learning_rate,alpha,sequence_modalities,elapsed_s
0.5066336633663366,0.5376447876447876,0.5183324027545133,0.5278119965886477,0.011648524928102538,0.001218318473547697,0.03490441911202215,0.02336924336850643,-0.024616003036499023,0.5158415841584159,-0.2481529652891892,0.95518905,-99.99908,-99.99944,A5,gated_cross_attention,0,123,"[""price"", ""macro"", ""social""]",22281,6372,10100,137699,0.05238619568176698,82,20,0.005,64,30,1.0,64,0.0001,0.5,"[""price"", ""social""]",608.7336740493774
0.48025581159273173,0.5395904436860068,0.2954035874439462,0.3817918377203574,-0.004839062390666475,0.0006834098603576422,0.02614210895007597,0.01973770372569561,-0.3097512722015381,0.517916962744899,0.5209537033883594,1.0880576,12308.882,-60.804302,A5,gated_cross_attention,1,123,"[""price"", ""macro"", ""social""]",29639,9112,9851,137699,0.010908212056197611,31,20,0.005,64,30,1.0,64,0.0001,0.5,"[""price"", ""social""]",309.63559007644653
0.4946387413568494,0.5172270651722707,0.24307452204447913,0.33072329130723294,0.004004868354825062,0.0005731286946684122,0.023940106404701133,0.018330950289964676,-0.02806377410888672,0.5134783044393226,0.0774591772412318,1.0127108,-81.26141,-93.61105,A5,gated_cross_attention,2,123,"[""price"", ""macro"", ""social""]",37633,10972,9979,137699,0.05732774275866627,57,20,0.005,64,30,1.0,64,0.0001,0.5,"[""price"", ""social""]",715.5267028808594
0.5272163297978787,0.5657894736842105,0.3739130434782609,0.450261780104712,0.069255325444405,0.0005298599135130644,0.02301868618129767,0.017770662903785706,-0.005483508110046387,0.5338202921753051,0.8785840813395275,1.1508787,2.322905e+06,-62.065186,A5,gated_cross_attention,3,123,"[""price"", ""macro"", ""social""]",45822,12721,9994,137699,0.023057657600287062,116,20,0.005,64,30,1.0,64,0.0001,0.5,"[""price"", ""social""]",1761.9733691215515
0.49778466991581743,0.5511319281811085,0.2944120100083403,0.38379994563740144,0.025096414874604546,0.000366206222679466,0.019136515426782016,0.014867306686937809,-0.008112430572509766,0.5303500221533008,0.5858220713052662,1.0985278,950.69476,-45.66635,A5,gated_cross_attention,4,123,"[""price"", ""macro"", ""social""]",53235,15339,4514,137699,0.03874229985876132,41,20,0.005,64,30,1.0,64,0.0001,0.5,"[""price"", ""social""]",725.4774250984192
0.5017821782178218,0.5275399773865288,0.6078540852410199,0.5648564510549983,-0.011198820142358028,0.0012539299204945564,0.03541087291347894,0.0236156415194273,-0.05456554889678955,0.5061386138613861,-0.3921335046761072,0.93011045,-99.99996,-99.99997,A5,gated_cross_attention,0,456,"[""price"", ""macro"", ""social""]",22281,6372,10100,137699,0.05357682086683996,125,20,0.005,64,30,1.0,64,0.0001,0.5,"[""price"", ""social""]",920.7634809017181
0.4708151456704903,0.5794285714285714,0.09473094170403587,0.162839248434238,0.022648351606935156,0.0005601824377663434,0.023668173519862983,0.018122855573892593,-0.07358658313751221,0.4742665719216323,-0.8049766619224222,0.8777305,-99.99992,-99.99993,A5,gated_cross_attention,1,456,"[""price"", ""macro"", ""social""]",29639,9112,9851,137699,0.0070718313297647595,62,20,0.005,64,30,1.0,64,0.0001,0.5,"[""price"", ""social""]",602.6816670894623
0.48572001202525306,0.49915158371040724,0.3443230589153336,0.40752712999307317,-0.021532021691773786,0.0005649199010804296,0.02376804369485275,0.018299147486686707,-0.01333916187286377,0.5058623108527909,-0.23714910878121634,0.9620675,-99.825356,-99.91802,A5,gated_cross_attention,2,456,"[""price"", ""macro"", ""social""]",37633,10972,9979,137699,0.056740539793017554,42,20,0.005,64,30,1.0,64,0.0001,0.5,"[""price"", ""social""]",519.1073617935181
0.5201120672403442,0.568239106949946,0.30492753623188407,0.39688128772635817,0.06260235313062307,0.0005473758210428059,0.02339606422120622,0.018027685582637787,-0.03872239589691162,0.5169101460876526,0.4078723249535159,1.0674062,2505.5774,-90.786705,A5,gated_cross_attention,3,456,"[""price"", ""macro"", ""social""]",45822,12721,9994,137699,0.02337992535980825,132,20,0.005,64,30,1.0,64,0.0001,0.5,"[""price"", ""social""]",3843.7065930366516
0.47607443509082853,0.6024844720496895,0.040450375312760634,0.07581086361860101,0.027458218299135608,0.0003674763429444283,0.019169672478799117,0.01498583797365427,-0.01160883903503418,0.5115197164377492,0.2973571735807485,1.0488523,120.83144,-57.69075,A5,gated_cross_attention,4,456,"[""price"", ""macro"", ""social""]",53235,15339,4514,137699,0.04574350270108634,64,20,0.005,64,30,1.0,64,0.0001,0.5,"[""price"", ""social""]",1118.5014300346375
0.5046534653465347,0.5247392350895962,0.7303182579564489,0.6106917749591472,-0.024507153061655823,0.0012486848281696439,0.035336734826093424,0.023800402879714966,-0.05015432834625244,0.5147524752475248,-0.14932398007850908,0.97279054,-99.99195,-99.996826,A5,mha,0,42,"[""price"", ""macro"", ""social""]",22281,6372,10100,129443,0.05575820761329827,53,20,0.005,64,30,1.0,64,0.0001,0.5,"[""price"", ""social""]",380.0048739910126
0.48857983961019186,0.5778769841269841,0.21767563527653214,0.31623235613463624,0.03521589442634375,0.0006311566103249788,0.0251228304600612,0.01896943897008896,-0.20960819721221924,0.4920312658613339,-0.20269073409465135,0.967699,-99.58932,-99.80419,A5,mha,1,42,"[""price"", ""macro"", ""social""]",29639,9112,9851,129443,0.020331034268270133,112,20,0.005,64,30,1.0,64,0.0001,0.5,"[""price"", ""social""]",1077.9856457710266
0.4880248521895982,0.5030088495575221,0.27721420210690595,0.35743931580933214,-0.013414877060641983,0.0005866996943950653,0.024221884616913384,0.018330950289964676,-0.052407145500183105,0.5051608377592945,-0.49208797334410714,0.92288977,-99.99605,-99.99673,A5,mha,2,42,"[""price"", ""macro"", ""social""]",37633,10972,9979,129443,0.04312113095442464,37,20,0.005,64,30,1.0,64,0.0001,0.5,"[""price"", ""social""]",454.19445395469666
