accuracy,precision,recall,f1,mcc,mse,rmse,mae,r2,directional_accuracy,sharpe_ratio,profit_factor,cumulative_return,max_drawdown,best_val_mcc,config_id,fusion_type,fold_idx,seed,modalities,n_train,n_val,n_test,n_params,epochs_trained,lookback,deadzone,batch_size,patience,grad_clip,hidden_dim,learning_rate,alpha,target_type,sequence_modalities,elapsed_s
0.5208910891089109,0.5521484375,0.5261492648427322,0.5388354140855809,0.04098344399515661,0.0011899982346221805,0.034496351033438025,0.02345338650047779,-0.0007984638214111328,0.5325742574257426,0.13556575166526577,1.025361,1857.4032,-89.91618,0.019680857622302268,A7,concat,0,123,"[""price""]",23116,6372,10100,9251,50,1,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",183.88730096817017
0.5432950969444726,0.5608503352832073,0.73449177877429,0.6360326834398512,0.05534609616451797,0.0005215353448875248,0.02283714835279407,0.017683720216155052,0.00048035383224487305,0.5432950969444726,1.363975896035282,1.2473676,2.4938607e+10,-36.745026,0.058890966415090194,A7,concat,1,123,"[""price""]",30474,9112,9851,9251,52,1,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",255.623961687088
0.48692253732838964,0.5006778129236331,0.43230589153335935,0.4639865996649916,-0.023222462813933323,0.0005991568323224783,0.02447768028883616,0.018443895503878593,-0.07475244998931885,0.5139793566489628,0.0023734535818603474,1.0003871,3.5854816,-94.275246,0.04928689690401446,A7,concat,2,123,"[""price""]",38468,10972,9979,9251,32,1,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",197.10081815719604
0.4869921953171903,0.5061951471347444,0.3789371980676329,0.4334180572438944,-0.01849478042820204,0.0005535574746318161,0.023527802163224174,0.018200716003775597,-0.05045294761657715,0.5128076846107664,0.15854916852149525,1.0256807,890.6069,-83.53121,-0.004451748482993125,A7,concat,3,123,"[""price""]",46657,12721,9994,9251,32,1,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",239.4437599182129
0.4840496233938857,0.519177320733741,0.3894912427022519,0.44507981891827497,-0.019670486238925113,0.00036490807542577386,0.019102567246989968,0.014913086779415607,-0.004538774490356445,0.5283562250775365,0.5098171135468805,1.0852147,1485.6173,-49.622787,0.0031929328318943723,A7,concat,4,123,"[""price""]",54070,15339,4514,9251,132,1,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",1107.3980538845062
0.5101980198019802,0.5323609845031905,0.6521496370742602,0.586198243412798,0.0010438370262738567,0.0011896125506609678,0.034490760366523786,0.023447545245289803,-0.00047409534454345703,0.5317821782178218,0.12859340774143654,1.024041,1579.7766,-90.91595,0.02390738243061053,A7,concat,0,456,"[""price""]",23116,6372,10100,9251,56,1,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",197.8763508796692
0.5360877068317937,0.5534298988794752,0.7567264573991032,0.6393054459352802,0.03458263997614488,0.0008009347948245704,0.028300791416929854,0.021772369742393494,-0.534987211227417,0.5060399959394986,0.1290460878415282,1.0211244,527.0899,-89.927925,0.04775671218080672,A7,concat,1,456,"[""price""]",30474,9112,9851,9251,31,1,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",146.7373697757721
0.5079667301332799,0.517453135100194,0.6246586031993757,0.5660243945554181,0.009648057539305893,0.0007935153553262353,0.028169404596587327,0.021658800542354584,-0.42338788509368896,0.49684337107926646,0.24036698288505545,1.0399736,3442.72,-81.03947,0.032711378556001945,A7,concat,2,456,"[""price""]",38468,10972,9979,9251,31,1,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",168.00585913658142
0.5105063037822694,0.5182134122795726,0.7779710144927536,0.6220642768850433,0.0015060270899450443,0.0005274579743854702,0.022966453239137083,0.018088893964886665,-0.0009255409240722656,0.5135081048629178,0.4983227439470091,1.0829602,134408.4,-66.93103,0.010545134618705604,A7,concat,3,456,"[""price""]",46657,12721,9994,9251,42,1,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",272.878919839859
0.5090828533451485,0.5265926358854471,0.7514595496246872,0.6192439862542956,-0.016472327894739867,0.0003644338285084814,0.019090150038920107,0.014919011853635311,-0.003233194351196289,0.5290208241027913,0.6497182244737478,1.1098464,3281.1035,-36.631798,0.014653172114337967,A7,concat,4,456,"[""price""]",54070,15339,4514,9251,55,1,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",413.008419752121
