experiment_name,config_hash,seed,fold_idx,news_encoder,news_aggregation,fusion_strategy,head_architecture,targets,graph_source,lookback,price_encoder,mcc,accuracy,f1,r2,rmse,sharpe_ratio,vol_rmse,vol_r2,n_train,n_val,n_test,n_params,epochs_trained,best_val_metric,elapsed_seconds,platform_version,git_sha,quantile_coverage_80,quantile_interval_width
v3_a4_retest_A4,f23b57ca4519edf1cdaeab5ee4966c01509b1916f4db6d9c30930126787af09c,1000,3,none,none,tft,quantile,"return,direction,volatility",none,60,tft,0.01712968384052327,0.4926956173704223,0.21951970443349753,-0.0813391898266651,0.023871186954427477,-0.07559923552890753,0.013640692899800924,0.07086322436474413,46657,12721,9994,225185,40,0.005893733909934326,2683.7361357212067,v3-3.0.0-dev,9a34e219e66a,0.6611967180308185,1.781788086776481
v3_a4_retest_A7,8e2a4f790d68a419dff91304efab9aff899441bc8e474f127ed287069ff4c434,1000,3,none,none,tft,quantile,"return,direction,volatility",none,60,tft,-0.011080511566254746,0.5165099059435662,0.6797030359273498,-0.08586180246923703,0.02392105450975718,0.6052723817191352,0.014111661240611886,0.005595521172329754,46657,12721,9994,195021,59,0.005994669780508972,3259.7996492385864,v3-3.0.0-dev,9a34e219e66a,0.6206724034420652,1.6191508727476265
v3_a4_retest_A7,afac034c2249b01863753f02fbdb0e339f68349a969927abd29302fcb88dc1fe,789,3,none,none,tft,quantile,"return,direction,volatility",none,60,tft,-0.012163889306297481,0.5143085851510907,0.6723812095032398,-0.019214211357743816,0.023175322050211708,0.5094280126488613,0.013536810760071365,0.08496121560285796,46657,12721,9994,195021,77,0.005834955788357246,4258.06524014473,v3-3.0.0-dev,9a34e219e66a,0.717930758455073,1.9483918425177307
v3_a4_retest_A4,e5e70e9f3bb6eca0def35134698067f0d8bd2c9f92ff8b3dbb84c06a2fdbadbb,5678,3,none,none,tft,quantile,"return,direction,volatility",none,60,tft,0.032099388960465616,0.5219131478887332,0.6087454962332133,-0.02997846176702912,0.02329738164891456,0.549054789501693,0.013769114102034576,0.053286032398706884,46657,12721,9994,225185,42,0.006173431284153299,2819.188947916031,v3-3.0.0-dev,9a34e219e66a,0.6612967780668401,1.76114812266371
v3_a4_retest_A4,cd7b4201f3ca1f8dcb1f3a97d5204e3d74d0654a31ddb7e9fbd14dab4dec25ea,1234,3,none,none,tft,quantile,"return,direction,volatility",none,60,tft,0.029405300262994545,0.5218130878527116,0.6257928118393236,-0.023317754512217403,0.023221929231441805,0.7945084333805204,0.013551345958947024,0.08299510828960777,46657,12721,9994,225185,60,0.005986242338714986,4028.5358719825745,v3-3.0.0-dev,9a34e219e66a,0.713027816690014,2.0096996307974737
v3_a4_retest_A7,f1b047bd92e5311bf1294cf1ca7ebb5084a1adf660a591338d29df50434322cc,5678,3,none,none,tft,quantile,"return,direction,volatility",none,60,tft,0.0003100647892433035,0.5172103261957174,0.6780972713323103,-0.031895907527819345,0.023319057196587046,0.6030685695302614,0.013585579484323715,0.07835616510468091,46657,12721,9994,195021,73,0.005811897684929374,4045.712354660034,v3-3.0.0-dev,9a34e219e66a,0.7250350210126075,1.9286981718558651
v3_a4_retest_A7,0ddad594d32559fd1ab3d90262c3abd5e688f1921c9057121e052534960c8b54,1234,3,none,none,tft,quantile,"return,direction,volatility",none,60,tft,-0.033893225505521415,0.4945967580548329,0.6033765213977229,-0.018787943355169867,0.023170475212685716,-0.02262328428516048,0.013839994392998878,0.04351400531504146,46657,12721,9994,195021,89,0.0058913949089773885,4953.067797899246,v3-3.0.0-dev,9a34e219e66a,0.6424854912947768,1.718913549175971
v3_a4_retest_A7,59c85bfa39031bbcf28427520df9d28cd4089b95787027c18d014fa4e2f75ad8,9999,3,none,none,tft,quantile,"return,direction,volatility",none,60,tft,-0.005034041988457513,0.5156093656193717,0.6731924660770945,-0.09126128403883182,0.02398045485241183,0.4745723139978993,0.014063484964882213,0.012373593347871692,46657,12721,9994,195021,42,0.005916023919799289,2340.453423023224,v3-3.0.0-dev,9a34e219e66a,0.6331799079447669,1.6856348693447663
v3_a4_retest_A4,744ef178553ff2c96b64b6bc14c38bf17ca16ba50aaa50fe5a2553227cf30df9,9999,3,none,none,tft,quantile,"return,direction,volatility",none,60,tft,0.045517778218684524,0.48979387632579546,0.056265037941884144,-0.08679346088923201,0.02393131432067585,-0.4163588569411635,0.013430104932664274,0.09933020426292105,46657,12721,9994,225185,40,0.00604893029478698,2694.3848209381104,v3-3.0.0-dev,9a34e219e66a,0.7378427056233741,2.0974180675120806
v3_a4_retest_A4,d02a40bd2473ce86dbf9841ff5c826fe285714d2e4003330f4cd9ad01336e43a,789,4,none,none,tft,quantile,"return,direction,volatility",none,60,tft,0.0,0.46876384581302616,0.0,-0.5400845900058313,0.0236526971532765,-0.5978953001263945,0.013147686698444015,-0.24055565842442195,54033,15339,4514,225185,34,0.0068992748962384606,2658.1246857643127,v3-3.0.0-dev,9a34e219e66a,0.8852459016393442,2.78934007241872
