experiment_name,config_hash,seed,fold_idx,news_encoder,news_aggregation,fusion_strategy,head_architecture,targets,graph_source,lookback,price_encoder,mcc,accuracy,f1,r2,rmse,sharpe_ratio,vol_rmse,vol_r2,n_train,n_val,n_test,n_params,epochs_trained,best_val_metric,elapsed_seconds,platform_version,git_sha,quantile_coverage_80,quantile_interval_width
v3_m8_A3,92001bb275d3de56a9522ac2376c0a47081d82882484630c032f56eca9c378ee,456,0,qwen3_embedding,arithmetic_mean,tft,quantile,"return,direction,volatility",none,60,tft,0.04328516014062966,0.5369649805447471,0.6781558588590477,-0.03265136264782065,0.03501618317785583,0.5183086823065806,0.023841513100623744,0.10565150487935904,24047,6796,11051,233057,65,0.005570552271791898,2425.3367280960083,,,0.6830151117545924,1.383191912160736
v3_m8_A5,b92b271f6540665fd5376bceccdc6938555ce2ccf863f021a8332e542475efce,456,0,none,none,tft,quantile,"return,direction,volatility",none,60,tft,-0.028421566268305935,0.5165346534653465,0.6611145811645499,-0.07902874975923013,0.03581923771851921,-0.12619956645959127,0.02469848208971433,0.04096459038540956,23076,6372,10100,247793,44,0.0057540679287325595,1718.1971347332,,,0.7099009900990099,1.5083115722454639
v3_m8_A6,8067a43e08cac8b1eefbff5b6d616146bceb60788d376f5a6ff175b3e52f3954,456,0,none,none,tft,quantile,"return,direction,volatility",none,60,tft,-0.00022655633166054413,0.530990099009901,0.690816526336401,-0.023955102671703088,0.034893158917939676,0.09034619219622189,0.02395614043961539,0.09774807644862982,23076,6372,10100,225889,65,0.005507534869935724,2233.3807299137115,,,0.6774257425742575,1.3523840481333815
v3_m8_A7,31bd8940f36c04ee651f9c7606c8ad10cf85f790ab0bfe53ae79a2ffcf95408a,456,0,none,none,tft,quantile,"return,direction,volatility",none,60,tft,-0.03731232515651081,0.47099009900990096,0.3772001398764425,-0.030140216499363826,0.03499838483651019,-0.1416968075845354,0.0239600721674503,0.09745189350424743,23076,6372,10100,195021,35,0.005923701439138177,973.1261529922485,,,0.7586138613861386,1.6932972417207837
v3_m8_A8,dc1b7db5aefc33ad93115d30eac6e81c11132b033ebfebf4f74c5d7eea14fec8,456,0,none,none,tft,quantile,"return,direction,volatility",static_gics,60,tft,0.017156002441793626,0.5324752475247525,0.6946061311602638,-0.03801369150707701,0.03513187849822806,0.14047561697519156,0.024191070024799446,0.07996516123466657,23076,6372,10100,228833,45,0.005609315098112779,1535.0115468502045,,,0.6762376237623763,1.349267887499595
v3_m8_A9,40b70dd5e0fcb5316d15df6816a74c8a0a93b7c15546e120817e6abd7ee9f2d8,456,0,none,none,tft,quantile,"return,direction,volatility",static_gics,60,tft,0.009377241513720151,0.5087128712871287,0.5515994939454184,-0.09330197580753374,0.036055365098527456,-0.23591879162036822,0.023905475622486388,0.10156038421511293,23076,6372,10100,250737,47,0.005755564759700862,1810.927936077118,,,0.7228712871287128,1.520116597931933
v3_m8_A1,7417f977396274736162baea270b6cd7e42155eb9cb7791bccf60c705e3b2d92,42,1,qwen3_embedding,arithmetic_mean,tft,quantile,"return,direction,volatility",none,60,tft,0.008129306602098065,0.5127784742983894,0.574890609222484,-0.0633407617468551,0.023298485195571705,0.45468032627536786,0.014767980290255658,-0.07713826838997151,31921,9973,10369,277701,40,0.009049050143218475,2450.027531862259,,,0.7191628893818112,2.5514955051161596
v3_m8_A2,577194ca53d8addc20e6d5d91517d693a37d5d724e5f005d83484cf4f22bbd35,42,1,qwen3_embedding,arithmetic_mean,tft,quantile,"return,direction,volatility",none,60,tft,0.021395312985988894,0.5429646060372263,0.7036458007629292,-0.22530592842528052,0.02501000171619397,1.401819084698564,0.014144122439286741,0.011944677595771891,31921,9973,10369,254961,40,0.009341482404204082,2231.070821046829,,,0.7206095091137044,2.1368868930860647
v3_m8_A4,b95f933b4a0122a08306063531f693f6a41ce7bbbb7547f1e84f436e4785e1eb,42,1,none,none,tft,quantile,"return,direction,volatility",none,60,tft,0.02146203771083493,0.49416302913409804,0.4124513618677043,-0.08488930271072737,0.023792437588581343,-0.05671367602520958,0.015015128461565407,-0.08557657741620983,30436,9112,9851,225185,46,0.008824959396282651,2094.1603860855103,,,0.8022535783169221,2.5921835046633444
v3_m8_A3,ca6170fffe927d1ecd338d0131e4a6ca4512ded402bba0190223682e4cb3a6a8,42,1,qwen3_embedding,arithmetic_mean,tft,quantile,"return,direction,volatility",none,60,tft,0.04153550089202701,0.5268589063554827,0.5767040552200172,-0.02215725730881557,0.022842851286058088,0.6382072655905487,0.014088132784271993,0.019751649395206794,31921,9973,10369,233057,49,0.008893298133438237,2412.356173992157,,,0.7891792844054393,2.253033216173541
v3_m8_A5,14b98ac2157a28138a15e3c31083d121a869227ed0d2408477d38fe44679aa3f,42,1,none,none,tft,quantile,"return,direction,volatility",none,60,tft,0.01369895071932454,0.46249111765303014,0.07381493790449536,-0.140272590245619,0.024392177277763917,-1.2373586320018943,0.01548048609312272,-0.15390896417028443,30436,9112,9851,247793,35,0.008984363937875767,1733.7985212802887,,,0.8136229824383311,2.5063090612975953
v3_m8_A7,768c41938d288b3b6fcc98d50898bc63451c63bceb54b8b84291a23bbe305f3d,42,1,none,none,tft,quantile,"return,direction,volatility",none,60,tft,0.02591113460764919,0.5450208100700437,0.6984660925726587,-0.0023493375390550852,0.0228694531055534,1.471297695416854,0.013763958678616415,0.08780207433720477,30436,9112,9851,195021,61,0.008756690026289328,2205.3583102226257,,,0.7568774743680845,1.9997309762642885
v3_m8_A9,301fe8294735092b7f80746f73b48d684203f7c67f4e2ce3dca71a882b3cdca2,42,1,none,none,tft,quantile,"return,direction,volatility",static_gics,60,tft,-0.02176282937543818,0.5002537813419957,0.5719502651943309,-0.05132576759032048,0.023421509399155545,0.09182348432940789,0.015139221979715277,-0.10359436385855791,30436,9112,9851,250737,35,0.009283053046408215,1736.0667510032654,,,0.8124048319967516,2.3941059073318423
